# Tiger Style tidy baseline — see docs/plans/001-*.md item 2. Only
# shrinks: a listed function/file that grows past its recorded count fails tidy.
src/tui/shadow.zig|line_length|-|6
src/tui/sixel.zig|function_length|decode|158
src/tui/sixel.zig|function_length|kmeansQuantize|109
src/tui/sixel.zig|function_length|medianCutQuantize|97
src/tui/sixel.zig|line_length|-|23
src/tui/sixel.zig|missing_header|-|1
src/tui/sixel.zig|usize_in_wire_format|-|10
src/tui/statusline.zig|line_length|-|1
src/tui/style.zig|line_length|-|3
src/tui/style.zig|missing_header|-|1
src/tui/symbols.zig|line_length|-|2
src/tui/symbols.zig|missing_header|-|1
src/tui/syntax.zig|function_length|nextJavaScriptToken|89
src/tui/syntax.zig|function_length|nextPythonToken|89
src/tui/syntax.zig|function_length|nextZigToken|98
src/tui/syntax.zig|line_length|-|5
src/tui/syntax.zig|missing_header|-|1
src/tui/test_utils.zig|debug_print|-|3
src/tui/test_utils.zig|line_length|-|1
src/tui/text_measure.zig|line_length|-|1
src/tui/text_measure.zig|missing_header|-|1
src/tui/theme.zig|missing_header|-|1
src/tui/theme_loader.zig|line_length|-|9
src/tui/theme_loader.zig|missing_header|-|1
src/tui/timer.zig|line_length|-|2
src/tui/touch.zig|line_length|-|2
src/tui/touch.zig|missing_header|-|1
src/tui/transition.zig|line_length|-|22
src/tui/transitions.zig|function_length|computeRect|72
src/tui/transitions.zig|line_length|-|7
src/tui/transitions.zig|missing_header|-|1
src/tui/tui.zig|line_length|-|6
src/tui/validators.zig|missing_header|-|1
src/tui/virtual.zig|line_length|-|2
src/tui/widget_helpers.zig|function_length|Constrained|85
src/tui/widget_helpers.zig|function_length|Scrollable|180
src/tui/widget_helpers.zig|function_length|render|71
src/tui/widget_helpers.zig|line_length|-|19
src/tui/widget_state.zig|time_usage|-|1
src/tui/widget_trait.zig|line_length|-|6
src/tui/widget_trait.zig|missing_header|-|1
src/tui/widgets/accordion.zig|line_length|-|3
src/tui/widgets/activity_feed.zig|function_length|render|115
